strassenschluessel;bezeichnung
05774000003222700;Kilianstraße
05774000003222800;Kircherweg
05774000003222850;Kirschenkamp
05774000003222900;Florianstraße
05774000003223000;Kisau
05774000003223060;Kleinenberger Weg
05774000003223100;Kleine Penzlinger Straße
05774000003223150;Kleiner Domplatz
05774000003223200;Clemens-August-Straße
05774000003223300;Kleppergasse
05774000003223400;Klingelgasse
05774000003223450;Klingenderstraße
05774000003223500;Klöcknerstraße
05774000003223600;Königsbuscher Weg
05774000003223620;Knickweg
05774000003223650;Königsplatz
05774000003223700;Knickgärten
05774000003223710;Königstraße
05774000003223800;Kötterhagen
05774000003223900;Kolberger Straße
05774000003224000;Konrad-Martin-Straße
05774000003224100;Konrad-Martin-Platz
05774000003224210;Krämerstraße
05774000003224250;Kreienhöfen
05774000003224300;Krummer Ellenbogen
05774000003224400;Krumme Grund
05774000003224500;Krumme Grube
05774000003224600;Kuhgasse
05774000003224720;Kurt-Matern-Weg
05774000003224730;Kurt-Schumacher-Straße
05774000003224750;Lagesche Straße
05774000003224800;Langenohlgasse
05774000003224900;Langer Weg
05774000003225000;Lange Wenne
05774000003225100;Lauensteinweg
05774000003225200;Laurentiusgasse
05774000003225300;Ledeburstraße
05774000003225350;Lemgoer Straße
05774000003225360;Leonardstraße
05774000003225400;Leostraße
05774000003225490;Leubusstraße
05774000003225500;Leuschnerstraße
05774000003225600;Liboriberg
05774000003225700;Liboristraße
05774000003225750;Lichtenauer Weg
05774000003225810;Lichtenturmweg
05774000003225900;Liegnitzer Straße
05774000003226000;Liesborner Weg
05774000003226010;Liese-Dreyer-Weg
05774000003226050;Liethberg
05774000003226100;Liliengasse
05774000003226200;Lindenweg
05774000003226250;Linnebornweg
05774000003226400;Löffelmannweg
05774000003226500;Löherstraße
05774000003226600;An den Fischteichen
05774000003226700;Lortzingweg
05774000003226800;Lothringer Weg
05774000003226900;Ludwigstraße
05774000003226950;Ludwigsfelder Ring
05774000003227000;Luise-Hensel-Straße
05774000003227040;Lülingsfeld
05774000003227050;Lütke Heide
05774000003227100;Mährenstraße
05774000003227200;Mälzerstraße
05774000003227300;Märker Weg
05774000003227400;Mallinckrodtstraße
05774000003227500;Malvenweg
05774000003227550;Marfordingweg
05774000003227600;Margaretenstraße
05774000003227650;Mariengässchen
05774000003227700;Marienmünsterweg
05774000003227800;Marienplatz
05774000003227910;Marienstraße
05774000003228000;Markt
05774000003228050;Marsenweg
05774000003228100;Maspernplatz
05774000003228200;Mathildenstraße
05774000003228250;Max-Reger-Weg
05774000003228300;Mecklenburger Weg
05774000003228410;Meinolfstraße
05774000003228500;Meinwerkstraße
05774000003228600;Meisenweg
05774000003228650;Melisseweg
05774000003228700;Baltenweg
05774000003228710;Dr.-Margit-Naarmann-Straße
05774000003228750;Merlsheimer Weg
05774000003228800;Merseburger Straße
05774000003228810;Dr.-Marie-Elisabeth-Lüders-Straße
05774000003228850;Mersinweg
05774000003228900;Dr.-Mertens-Weg
05774000003229000;Michaelstraße
05774000003229030;Minzeweg
05774000003229050;Mistelweg
05774000003229100;Amelungstraße
05774000003229200;Mönchebrede
05774000003229300;Mörikestraße
05774000003229400;Mühlenstraße
05774000003229450;Neuenheerser Weg
05774000003229500;Neuhäuser Straße
05774000003229520;Neuer Platz
05774000003229530;Nieheimer Weg
05774000003229550;Norderneyer Weg
05774000003229600;Nordstraße
05774000003229650;Oeynhauser Weg
05774000003229700;Österreicher Weg
05774000003229710;Oppelner Straße
05774000003229730;Ottenhauser Weg
05774000003229740;Ottonenweg
05774000003229750;Otto-Stadler-Straße
05774000003229760;Otto-Wels-Straße
05774000003229800;Paderberg
05774000003229850;Paderbruch
05774000003229900;Padergasse
05774000003230000;Paderstraße
05774000003230050;Roeinghstraße
05774000003230100;Paderwall
05774000003230120;Pagendarmweg
05774000003230210;Pankratiusstraße
05774000003230300;Paulinenstraße
05774000003230320;Peckelsheimer Weg
05774000003230350;Paul-Michels-Weg
05774000003230400;Pelizaeusstraße
05774000003230500;Penzlinger Straße
05774000003230600;Personstraße
05774000003230700;Fröbelstraße
05774000003230800;Peter-Hille-Weg
05774000003230900;Petersstraße
05774000003230950;Pfarrer-Franzkowiak-Weg
05774000003231000;Pfälzer Weg
05774000003231050;Philosophenweg
05774000003231070;Pichts Hof
05774000003231100;Piepenturmweg
05774000003231200;Pipinstraße
05774000003231300;Pirolweg
05774000003231400;Plaßmannstraße
05774000003231450;Platanenweg
05774000003231500;Pohlweg
05774000003231600;Pommernweg
05774000003231700;Pontanusstraße
05774000003231850;Przemyśl-Weg
05774000003231900;Querweg
05774000003232000;Raabestraße
05774000003232050;Ransohoffweg
05774000003232100;Randebrockstraße
05774000003232200;Rathausplatz
05774000003232310;Rathenaustraße
05774000003232340;Reher Weg
05774000003232350;Reinherstraße
05774000003232400;Reismannweg
05774000003232500;Rembertstraße
05774000003232600;Reumontstraße
05774000003232650;Rhederweg
05774000003232700;Richterstraße
05774000003232800;Riemekestraße
05774000003232850;Rimbecker Weg
05774000003232900;Robert-Koch-Straße
05774000003232950;Robert-Schumann-Weg
05774000003233000;Rochusweg
05774000003233050;Rolfshof
05774000003233100;Dr.-Rörig-Damm
05774000003233120;Dr.-Rose-Weg
05774000003233150;Rohrbachweg
05774000003233200;Rolandsweg
05774000003233300;Rosenstraße
05774000003233350;Rosentor
05774000003233400;Roswithastraße
05774000003233500;Rotheweg
05774000003233600;Rudolphiweg
05774000003233700;Saarstraße
05774000003233800;Sachsenweg
05774000003233850;Salbeiweg
05774000003233910;Salentinstraße
05774000003233950;Sandebecker Weg
05774000003233970;Sander-Wietfeld-Ring
05774000003234000;Sandweg
05774000003234100;Sattyweg
05774000003234200;Senefelderstraße
05774000003234300;Weierstraßweg
05774000003234410;Seskerbruch
05774000003234500;Sighardstraße
05774000003234530;Sommerseller Weg
05774000003234600;Spitalmauer
05774000003234730;Südring
05774000003234750;Sylter Weg
05774000003234900;Schäferweg
05774000003234950;Scharnegasse
05774000003235050;Scherfeder Straße
05774000003235100;Schildern
05774000003235200;Asseburgstraße
05774000003235300;Schleswiger Weg
05774000003235400;Schorlemerstraße
05774000003235500;Schubertweg
05774000003235600;Schützenplatz
05774000003235700;Schützenweg
05774000003235800;Schulstraße
05774000003235900;Schulze-Delitzsch-Straße
05774000003236000;Schwabenweg
05774000003236050;Schwaneyer Weg
05774000003236070;Spanckenweg
05774000003236080;Springbachplatz
05774000003236090;Stadtlanfert
05774000003236100;Stargarder Straße
05774000003236110;Stauferweg
05774000003236130;Steinberg
05774000003236140;Steinhauser Weg
05774000003236150;Steinheimer Weg
05774000003236200;Stephanusstraße
05774000003236300;Stettiner Straße
05774000003236350;Steubenstraße
05774000003236400;Stiftsgasse
05774000003236510;Stresemannstraße
05774000003236600;Sturmiusstraße
05774000003236700;Tannenweg
05774000003236800;Taubenweg
05774000003236850;Technologiepark
05774000003236900;Tegelweg
05774000003236960;Tempelhofer Straße
05774000003237010;Theodor-Heuss-Straße
05774000003237100;Theodor-Storm-Weg
05774000003237200;Theodorstraße
05774000003237250;Therese-Pöhler-Weg
05774000003237300;Theresienstraße
05774000003237350;Thienhauser Weg
05774000003237400;Thisaut
05774000003237500;Thüringer Weg
05774000003237550;Thymianweg
05774000003237690;Toto-Blanke-Weg
05774000003237700;Torgauer Straße
05774000003237710;Trampeweg
05774000003237720;Trebnitzer Straße
05774000003237750;Tudorfer Weg
05774000003237900;Ükern
05774000003238000;Uhlandstraße
05774000003238100;Uhlenbruch
05774000003238200;Uhlenstraße
05774000003238210;Vogeliusweg
05774000003238220;Vattmannstraße
05774000003238230;Ulmenweg
05774000003238240;Gaukirchweg
05774000003238250;Von-Moltke-Straße
05774000003238270;Von-Schlechtendal-Weg
05774000003238280;Von-Stauffenberg-Straße
05774000003238290;Vinsebecker Weg
05774000003238300;Von-Vincke-Weg
05774000003238310;Von-Niesewand-Straße
05774000003238320;Vonderbeckweg
05774000003238400;Füllers Heide
05774000003238500;Niels-Stensen-Straße
05774000003238610;Dr.-Everken-Weg
05774000003238700;Wagnerweg
05774000003238800;Waldenburger Straße
05774000003238850;Waldeyerweg
05774000003238860;Walter-Schrader-Weg
05774000003238900;Warburger Straße
05774000003239000;Weberberg
05774000003239110;Weidenweg
05774000003239130;Weinberg
05774000003239140;Weißdornweg
05774000003239150;Westerlandweg
05774000003239200;Westernmauer
05774000003239300;Westernstraße
05774000003239390;Wewelsburger Weg
05774000003239500;Wichartstraße
05774000003239550;Wichmannweg
05774000003239600;Wichtrudstraße
05774000003239700;Widukindstraße
05774000003239800;Wigbertstraße
