strassenschluessel;bezeichnung
05974000004007559;Im Scheuning
05974000004007560;Im Spring
05974000004007561;In der Kluse
05974000004007563;Neuer Schulweg
05974000004007564;Schwefer Straße
05974000004007565;Vöhdeweg
05974000004007566;Wasserweg
05974000004007567;Werler Landstraße
05974000004007568;Zum Heckplatz
05974000004007569;Inselstraße
05974000004007570;Ahnering
05974000004007571;Am alten Freibad
05974000004007572;Lippestraße
05974000004007573;Möhnestraße
05974000004007575;Ruhrstraße
05974000004007576;Schwalbenstraße
05974000004007577;Am Hellweg
05974000004007578;Am Heuweg
05974000004007579;Chorherrenweg
05974000004007580;Barfüßerweg
05974000004007581;Kanonikerweg
05974000004007582;Stiftsdamenweg
05974000004007583;Willy-Horstmann-Weg
05974000004007584;Friedrich-Bertram-Weg
05974000004007585;August-Müller-Weg
05974000004007586;Am Langen Graben
05974000004007587;Hogenbergweg
05974000004007588;Erdelbrockweg
05974000004007589;Hellwitz-Weg
05974000004007590;Martha-Fromme-Weg
05974000004007591;Altes Stellwerk
05974000004007592;Rotdornweg
05974000004007593;Am Walzwerk
05974000004007594;Flurschützenweg
05974000004007595;Merkurweg
05974000004007596;Belgierweg
05974000004007597;Anna-von-Fürstenberg-Weg
05974000004007598;Zur Französischen Kapelle
05974000004007599;Colonel-Adam-Weg
05974000004007601;Deckmannstraße
05974000004007602;Königsplatz
05974000004007603;Kressweg
05974000004007604;Niederbergheimer Straße
05974000004007605;Rosenbaumweg
05974000004007606;Trellenweg
05974000004007607;Vogelsänger Weg
05974000004007608;Lisette-Krusch-Pfad
05974000004007609;Torschreiberweg
05974000004007610;Turmwächterweg
05974000004007611;Kaiser-Ludwig-Weg
05974000004007616;Alte Dorfstraße
05974000004007617;Am Kreuzpfad
05974000004007618;Am Mühlenweg
05974000004007619;Am Waldweg
05974000004007620;Am Dorfteich
05974000004007621;Auf der Heide
05974000004007622;Am Katzenloch
05974000004007623;Am Kuhfuß
05974000004007624;An der Schlenke
05974000004007625;Auf dem Potthof
05974000004007626;Der Mühlenweg
05974000004007627;Dörmannweg
05974000004007628;Feldstraße
05974000004007629;Dreckhoffsfeld
05974000004007630;Heideweg
05974000004007631;Heinkenweg
05974000004007632;Heinrich-Wilhelm-Straße
05974000004007633;Im Bruch
05974000004007634;Kreuzpfad
05974000004007635;Schützenhofstraße
05974000004007636;Steinweg
05974000004007637;Walternweg
05974000004007638;Wippringser Heide
05974000004007639;Wierlauker Weg
05974000004007640;Zum Hanekay
05974000004007641;Köttersweg
05974000004007642;Schmückersweg
05974000004007643;Königriede
05974000004007644;Zu den Eichen
05974000004007645;Nachtwächterweg
05974000004007646;Seifensiederweg
05974000004007647;Blaufärberweg
05974000004007648;Hofjungenweg
05974000004007649;Salzmüllerweg
05974000004007650;Fassbinderweg
05974000004007651;Zinngießerweg
05974000004007652;Goldarbeiterweg
05974000004007653;Spinnerinnenweg
05974000004007654;Kappenmacherweg
05974000004007655;Scharfrichterweg
05974000004007666;Blindenweg
05974000004007667;Bruchstraße
05974000004007668;Bülsingweg
05974000004007669;Feidweg
05974000004007670;Goldacker
05974000004007671;Heuerweg
05974000004007672;Holtkamp
05974000004007673;Neustadtweg
05974000004007674;Lusebrink
05974000004007681;Braukweg
05974000004007682;Erzväterring
05974000004007683;Nordstraße
05974000004007684;Wiethofstraße
05974000004007685;Röllingser Weg
05974000004007686;Grüner Weg
05974000004007696;Alter Schwefer Weg
05974000004007697;Am Goldberg
05974000004007698;Am Lippenkamp
05974000004007699;Am Spring
05974000004007700;An der Beddekammer
05974000004007701;Auf dem Mersch
05974000004007702;Bahnengasse
05974000004007703;Brückenstraße
05974000004007704;Eselsweg
05974000004007705;Hattroper Weg
05974000004007706;Hottenknapp
05974000004007707;Lerchenweg
05974000004007708;Linnenecke
05974000004007709;Oelweg
05974000004007710;Stemweg
05974000004007711;Sündlingweg
05974000004007712;Ziegeleiweg
05974000004007713;An der Seseke
05974000004007714;Steinerbrücke
