strassenschluessel;bezeichnung
05962000004007307;Siebengebirgsstraße
05962000004007308;Sollingstraße
05962000004007310;Am Gillkamp
05962000004007311;Am Riekenbrauck
05962000004007312;Auf dem Sauerfeld
05962000004007313;Auf der Brake
05962000004007314;Zuckmayerstraße
05962000004007315;Bahnhofstraße in Bösperde
05962000004007316;Stemberg
05962000004007317;Blumenweg
05962000004007318;Bonhoefferstraße
05962000004007319;Bredde
05962000004007320;Dahlbreite
05962000004007321;Holzener Dorfstraße
05962000004007322;Eberhardstraße
05962000004007323;Ernst-Hoffmann-Straße
05962000004007324;Rilkestraße
05962000004007325;Freiheit
05962000004007326;Pfarrer-Wiggen-Straße
05962000004007327;Obergraben
05962000004007328;Goethestraße
05962000004007329;Grenzweg
05962000004007330;Falkenweg
05962000004007331;Heckenweg
05962000004007332;Heidestraße
05962000004007333;Hellenkamp
05962000004007334;Am Gillfeld
05962000004007335;Hindenburgstraße
05962000004007337;Holzener Straße
05962000004007338;Holzer Weg
05962000004007339;Holzer Heide
05962000004007340;Brakerfeld
05962000004007341;Schreberstraße
05962000004007342;Kleine Heide
05962000004007343;Kötterberg
05962000004007344;Paul-Löbe-Straße
05962000004007346;Wilhelm-Raabe-Straße
05962000004007347;Hämmerstraße
05962000004007348;Mühlenbergstraße
05962000004007349;Obere Heidestraße
05962000004007350;Bussardweg
05962000004007351;Provinzialstraße
05962000004007352;Lindort
05962000004007353;Rembrandtstraße
05962000004007354;Ringstraße
05962000004007355;Magdalenenstraße
05962000004007356;Wielandstraße
05962000004007357;Hermann-Hesse-Straße
05962000004007358;Adlerstraße
05962000004007359;Schwarzer Weg
05962000004007360;Sommerweg
05962000004007361;Am Neuwalzwerk
05962000004007362;Stuckenacker
05962000004007363;Tannenbergstraße
05962000004007364;Wietholz
05962000004007365;Milanstraße
05962000004007367;Winkelstraße
05962000004007368;Goldknapp
05962000004007369;Zum Schlehdorn
05962000004007370;Morgensternweg
05962000004007372;Grevenhofstraße
05962000004007374;Im Wieshof
05962000004007375;Eichenkamp
05962000004007376;Igelkamp
05962000004007377;Hasenkamp
05962000004007378;Embertshof
05962000004007381;Echterhofstraße
05962000004007384;Ober der Becke
05962000004007385;Kötterbredde
05962000004007386;Maroeuiler Platz
05962000004007387;Deckenstück
05962000004007390;Am Abendsiepen
05962000004007391;Am Fohrengraben
05962000004007392;Am Hüllberg
05962000004007393;Antoniuskirchplatz
05962000004007394;Am Oberen Fohrengraben
05962000004007395;Neue Straße
05962000004007397;Bertingloh
05962000004007398;Bertingloher Straße
05962000004007399;Dahlhauser Straße
05962000004007400;Halinger Dorfstraße
05962000004007401;Eckeystraße
05962000004007402;Robert-Frese-Straße
05962000004007403;Fette-Bruch-Straße
05962000004007404;Wälkesbergweg
05962000004007405;Hugemarkweg
05962000004007406;Hennenbusch
05962000004007408;Im Wiesengrund
05962000004007409;In den Hesserlen
05962000004007410;Gruländer Straße
05962000004007411;Osterfeld
05962000004007412;Osthöfen
05962000004007413;Zur Vogelwiese
05962000004007414;Rittershausstraße
05962000004007415;Schilk
05962000004007416;Tellenkamp
05962000004007417;Waldweg
05962000004007418;Zum Rüthfeld
05962000004007419;Ardresweg
05962000004007420;Kohlkamp
05962000004007421;Am Föhrling
05962000004007422;Otto-Weingarten-Straße
05962000004007423;Helene-Pellmann-Straße
05962000004007430;Am Feldbrand
05962000004007431;Am Örtchen
05962000004007432;Am Schiefen Ufer
05962000004007433;Berkenhofskamp
05962000004007434;Beuthener Straße
05962000004007435;Birkenholz
05962000004007436;Breslauer Straße
05962000004007437;Breukerskamp
05962000004007438;Dörnsiepen
05962000004007439;Fliederweg
05962000004007440;Gleiwitzer Straße
05962000004007441;Greiffenberger Straße
05962000004007442;Heimannskamp
05962000004007443;In den Feldern
05962000004007444;Irisweg
05962000004007445;Kattowitzer Straße
05962000004007446;Liegnitzer Straße
05962000004007447;Mendener Straße
05962000004007448;Nelkenweg
05962000004007449;Paschesiepen
05962000004007450;Rosenweg
05962000004007451;Waldenburger Straße
05962000004007452;Tulpenweg
05962000004007453;Asternweg
05962000004007454;Hainweg
05962000004007455;Weidenkamp
05962000004007456;Krokusweg
05962000004007457;Josefplatz
05962000004007458;In den Gärten
05962000004007459;Zum Eisenwerk
05962000004007460;Aechterholzstraße
05962000004007461;Am Ehrenmal
05962000004007462;Am Grinsberg
05962000004007463;Am Hennekei
05962000004007464;Amselweg
05962000004007465;Josef-Winckler-Straße
05962000004007466;Fischkuhle
05962000004007467;Beisicht
05962000004007468;Bieberberg
05962000004007469;Bieberkamp
05962000004007470;Bieberwinkel
05962000004007471;Böingser Weg
05962000004007472;Maria-Kahle-Straße
05962000004007473;Drosselstraße
05962000004007474;Luise-Hensel-Straße
05962000004007475;Eilinger Kamp
05962000004007476;Eisborner Weg
05962000004007477;Kleiberstraße
05962000004007478;Freih.-Von-Dücker-Straße
05962000004007479;Freiligrathstraße
05962000004007480;Friedhofstraße
05962000004007481;Gerhart-Hauptmann-Straße
05962000004007482;Ina-Seidel-Straße
05962000004007483;Habichtstraße
05962000004007484;Lendringser Hauptstraße
05962000004007485;Zum Heilersiepen
05962000004007486;Heinr.-Lersch-Straße
05962000004007487;Hubert-Conrath-Straße
05962000004007488;Im Tekloh
05962000004007489;Josefstraße
05962000004007490;Kaltenbachstraße
05962000004007491;Karl-Becker-Straße
05962000004007492;Thomas-Mann-Straße
05962000004007493;Starenweg
05962000004007494;Matthias-Claudius-Platz
05962000004007495;Meierfrankenfeldstraße
05962000004007496;Klemens-Wrede-Straße
05962000004007497;Kuckuckstraße
05962000004007498;Kurze Straße
05962000004007499;Sperberweg
05962000004007500;Stieglitzweg
05962000004007501;Neuwerkstraße
05962000004007502;Oberm Rohlande
05962000004007503;Von-Stephan-Straße
05962000004007504;Salzweg
05962000004007505;Siedlerweg
05962000004007506;Sperlingsgasse
05962000004007507;Schulstraße
05962000004007508;Schwalbenweg
05962000004007509;Walzweg
05962000004007510;Wasserwerkstraße
05962000004007511;Zeisigstraße
05962000004007512;Von-Arnim-Straße
05962000004007513;Erich-Kästner-Straße
05962000004007514;Heinestraße
05962000004007515;Clemens-Brentano-Straße
05962000004007516;Kleiststraße
