strassenschluessel;bezeichnung
057740000020F1013;Laackmanns Feld
057740000020F1014;Krüppel Wiesen
057740000020F1015;Henken Gründe
057740000020F1016;Berkemeiers Gründe
057740000020F1017;Vollands Feld
057740000020F1020;Auf dem Felde
057740000020F1021;Dämmer
057740000020F1022;In den Wiesen
057740000020F1023;Blockfordt
057740000020F1024;Haustenbach
057740000020F1025;Schling Stroot
057740000020F1026;Liesenknapp
057740000020F1027;Boker Kanal
057740000020F1028;Mühlenheide
057740000020F1029;Schartwiesen
057740000020F1030;Boker Heide
057740000020F1031;Scheelenteich
057740000020F1032;Scheelenbruch
057740000020F1033;Die Landwehr
057740000020F1034;Hohenstroot
057740000020F1035;Almodts Gründe
057740000020F1036;Binnere Bruch
057740000020F1037;Almodts Feld
057740000020F1038;Foermanns Feld
057740000020F1039;Westerort
057740000020F1040;Erlenhaufen
057740000020F1041;Im Venne
057740000020F1042;Rixel
057740000020F1043;In dem Werke
057740000020F1044;Die Kalte Strön
057740000020F1045;Kalte Strön
057740000020F1046;Vennegosse
057740000020F1047;Im Wiebeler
057740000020F1048;Moorlaacken
057740000020F1049;Haselhorst
057740000020F1050;Köttmers Kamp
057740000020F1051;Venne
057740000020F1052;Im Brinkort
057740000020F1053;Binnere Feld
057740000020F1054;Scheelen Feld
057740000020F1055;Tiesmanns Feld
057740000020F1056;Nordhoffs Feld
057740000020F1057;Holzbredde
057740000020F1058;Heitkämpe
057740000020F1059;Boeckmanns Feld
057740000020F1060;Heukamp
057740000020F1061;Im Binnern
057740000020F1062;Berkemeiers Gründe
057740000020F1063;Das Dickfeld
057740000020F1100;Giptenweg
057740000020F1101;Am Horstweg
057740000020F1104;Am Voßknapp
057740000020F1105;An der Ems
057740000020F1106;An der Maaswiese
057740000020F1107;Auf'm großen Felde
057740000020F1108;Auf'm Stocken
057740000020F1109;Bayerkamp
057740000020F1110;Bei kleine Picht
057740000020F1112;Brakendiek
057740000020F1113;Brinkwiese
057740000020F1114;Burs Wiesen
057740000020F1115;Büsens Wiesen
057740000020F1116;Das Ahnebruch
057740000020F1117;Das füchte Bruch
057740000020F1118;Das Ostfeld
057740000020F1119;Südfeld
057740000020F1120;Der Mühlenteich
057740000020F1121;Die Große Heide
057740000020F1122;Diekbrock
057740000020F1123;Die neuen Wiesen
057740000020F1124;Die Osterloher Wiesen
057740000020F1125;Die Rixel
057740000020F1126;Die Venne Wiesen
057740000020F1127;Die Volkswiesen
057740000020F1128;Ehlers Feld
057740000020F1129;Fenland
057740000020F1131;Große Wiesche
057740000020F1132;Hachwiese
057740000020F1134;Hinterste Emswiesen
057740000020F1136;Hövelbruch
057740000020F1137;In Borgeltskämpen
057740000020F1138;In den Birken
057740000020F1140;Kernwiese
057740000020F1141;Kleinkamp
057740000020F1142;Laacke Bruch
057740000020F1143;Lippling
057740000020F1144;Lipplinger Heide
057740000020F1145;Lippold
057740000020F1146;Marktplatz
057740000020F1147;Meerkamp
057740000020F1148;Mitteldorf
057740000020F1149;Mühlenkamp
057740000020F1150;Mühlenwiese
057740000020F1151;Osterloher Feld
057740000020F1152;Pickfurth
057740000020F1153;Plätken
057740000020F1154;Quellsand
057740000020F1155;Sassens Gründe
057740000020F1156;Schöning
057740000020F1157;Sellenkamp
057740000020F1158;Steinbrede
057740000020F1159;Steinhorst
057740000020F1160;Steinhorster Bruch
057740000020F1161;Steinstück
057740000020F1163;Timmerbrink
057740000020F1164;Venne
057740000020F1165;Vorderste Emswiesen
057740000020F1166;Waldbruch
057740000020F1168;Westenfeld
057740000020F1169;Westerloh
057740000020F1170;Westhofbusch
057740000020F1171;Grubebach
057740000020F1172;Ems
057740000020F1173;Sennebach
057740000020F1174;Laake
057740000020F1175;Lannertbach
057740000020F1176;Furlbach
057740000020G4743;Am Rott
057740000020G4745;Am Schniederberg
057740000020G4751;Auf der Breede
057740000020G4753;Auf der Ecke
057740000020G4755;Auf'm Brande
057740000020G4757;Auf'm Bruche
057740000020G4759;Auf'm Dreggen
057740000020G4761;Auf'm Kamp
057740000020G4763;Auf'm Rotte
057740000020G4765;Auf'n Rüschen
057740000020G4769;Bärenwinkel
057740000020G4771;Beerwinkel
057740000020G4773;Benekenrott
057740000020G4775;Bentfelder Heide
057740000020G4776;Bentfelder See
057740000020G4779;Berghof
057740000020G4781;Boker Heide
057740000020G4783;Boker Kanal
057740000020G4785;Breite Stück
057740000020G4787;Bruch
057740000020G4789;Bügges Berg
057740000020G4795;Dörenkamp
057740000020G4799;Eschernfeld
057740000020G4801;Ewers Höfchen
057740000020G4803;Flaßkamp
057740000020G4805;Fraunenwinkel
057740000020G4815;Große Bruch
057740000020G4821;Große Zuschlag
057740000020G4823;Günne
057740000020G4825;Günnenhof
057740000020G4827;Gunne
057740000020G4829;Haarbreien
057740000020G4833;Hambrink
057740000020G4835;Hammwiese
